sno,Name,symbol,date,value
206,Cardano,ADA,08/11/2018 00:00,0.07684
207,Cardano,ADA,09/11/2018 00:00,0.07463
208,Cardano,ADA,10/11/2018 00:00,0.07548
209,Cardano,ADA,11/11/2018 00:00,0.077
210,Cardano,ADA,12/11/2018 00:00,0.07687
211,Cardano,ADA,13/11/2018 00:00,0.07465
212,Cardano,ADA,14/11/2018 00:00,0.06657
213,Cardano,ADA,15/11/2018 00:00,0.06435
214,Cardano,ADA,16/11/2018 00:00,0.06145
215,Cardano,ADA,17/11/2018 00:00,0.06123
216,Cardano,ADA,18/11/2018 00:00,0.06234
217,Cardano,ADA,19/11/2018 00:00,0.0527
218,Cardano,ADA,20/11/2018 00:00,0.04587
219,Cardano,ADA,21/11/2018 00:00,0.04839
220,Cardano,ADA,22/11/2018 00:00,0.04407
221,Cardano,ADA,23/11/2018 00:00,0.0438
222,Cardano,ADA,24/11/2018 00:00,0.039
223,Cardano,ADA,25/11/2018 00:00,0.03832
224,Cardano,ADA,26/11/2018 00:00,0.03652
225,Cardano,ADA,27/11/2018 00:00,0.03693
226,Cardano,ADA,28/11/2018 00:00,0.04222
227,Cardano,ADA,29/11/2018 00:00,0.04194
228,Cardano,ADA,30/11/2018 00:00,0.03907
229,Cardano,ADA,01/12/2018 00:00,0.04138
230,Cardano,ADA,02/12/2018 00:00,0.04187
231,Cardano,ADA,03/12/2018 00:00,0.03848
232,Cardano,ADA,04/12/2018 00:00,0.03752
233,Cardano,ADA,05/12/2018 00:00,0.03442
234,Cardano,ADA,06/12/2018 00:00,0.03072
235,Cardano,ADA,07/12/2018 00:00,0.02975
236,Cardano,ADA,08/12/2018 00:00,0.0302
237,Cardano,ADA,09/12/2018 00:00,0.0311
238,Cardano,ADA,10/12/2018 00:00,0.02977
239,Cardano,ADA,11/12/2018 00:00,0.02931
240,Cardano,ADA,12/12/2018 00:00,0.03029
241,Cardano,ADA,13/12/2018 00:00,0.02912
242,Cardano,ADA,14/12/2018 00:00,0.02832
243,Cardano,ADA,15/12/2018 00:00,0.02807
244,Cardano,ADA,16/12/2018 00:00,0.029
245,Cardano,ADA,17/12/2018 00:00,0.03241
246,Cardano,ADA,18/12/2018 00:00,0.0343
247,Cardano,ADA,19/12/2018 00:00,0.03368
248,Cardano,ADA,20/12/2018 00:00,0.03871
249,Cardano,ADA,21/12/2018 00:00,0.04031
250,Cardano,ADA,22/12/2018 00:00,0.04156
251,Cardano,ADA,23/12/2018 00:00,0.04369
252,Cardano,ADA,24/12/2018 00:00,0.04499
253,Cardano,ADA,25/12/2018 00:00,0.04107
