SNo,Name,Symbol,Date,High,Low,Open,Close,Marketcap
691,Dogecoin,DOGE,06/11/2015 23:59,0.00014784,0.000136778,0.000146009,0.00014144,14384813.21
692,Dogecoin,DOGE,07/11/2015 23:59,0.000146779,0.000139408,0.000141705,0.000144574,14705551.25
693,Dogecoin,DOGE,08/11/2015 23:59,0.000144821,0.000134035,0.00014441,0.000136041,13839458.68
694,Dogecoin,DOGE,09/11/2015 23:59,0.000139102,0.000130614,0.000136187,0.000134845,13719665.04
695,Dogecoin,DOGE,10/11/2015 23:59,0.000135934,0.000121178,0.000134834,0.000123121,12528522.51
696,Dogecoin,DOGE,11/11/2015 23:59,0.000128918,0.000118957,0.000123531,0.000124902,12711489.78
697,Dogecoin,DOGE,12/11/2015 23:59,0.000134111,0.000124585,0.000125919,0.000130395,13272338.96
698,Dogecoin,DOGE,13/11/2015 23:59,0.000132905,0.000126857,0.000130298,0.000129527,13185784.11
699,Dogecoin,DOGE,14/11/2015 23:59,0.000132388,0.000128235,0.00012958,0.000129572,13192170.84
700,Dogecoin,DOGE,15/11/2015 23:59,0.000131953,0.000124705,0.000130096,0.000124862,12714354.78
701,Dogecoin,DOGE,16/11/2015 23:59,0.000132371,0.00012383,0.000125642,0.00013104,13345252.27
702,Dogecoin,DOGE,17/11/2015 23:59,0.000132993,0.000129367,0.000130821,0.000132501,13495889.29
703,Dogecoin,DOGE,18/11/2015 23:59,0.00013515,0.000129681,0.000132501,0.000135025,13754847.82
704,Dogecoin,DOGE,19/11/2015 23:59,0.000134791,0.000128902,0.000134528,0.000130205,13265619.42
705,Dogecoin,DOGE,20/11/2015 23:59,0.000131398,0.000126845,0.000130221,0.000131092,13357825.1
706,Dogecoin,DOGE,21/11/2015 23:59,0.000131984,0.00012768,0.000129161,0.000131306,13381451.7
707,Dogecoin,DOGE,22/11/2015 23:59,0.000133606,0.000127027,0.000131333,0.000127936,13039819.6
708,Dogecoin,DOGE,23/11/2015 23:59,0.000130504,0.000127169,0.000128018,0.000130046,13256729.9
709,Dogecoin,DOGE,24/11/2015 23:59,0.000130576,0.000127255,0.000129089,0.000127823,13031888.89
710,Dogecoin,DOGE,25/11/2015 23:59,0.000131692,0.000126603,0.000128115,0.000130499,13306526.71
711,Dogecoin,DOGE,26/11/2015 23:59,0.000138194,0.000129208,0.000130489,0.000132324,13494465.61
712,Dogecoin,DOGE,27/11/2015 23:59,0.000136047,0.000129876,0.000132435,0.00013293,13558094.91
713,Dogecoin,DOGE,28/11/2015 23:59,0.000133597,0.000127538,0.000132837,0.000129965,13257496.57
714,Dogecoin,DOGE,29/11/2015 23:59,0.000131899,0.000127533,0.000129556,0.000130276,13291007.64
715,Dogecoin,DOGE,30/11/2015 23:59,0.000132561,0.000126656,0.000129873,0.000128447,13106191.67
716,Dogecoin,DOGE,01/12/2015 23:59,0.000130858,0.000125122,0.000128809,0.000127257,12986531.1
717,Dogecoin,DOGE,02/12/2015 23:59,0.000132376,0.000123807,0.000127795,0.000130084,13276846.26
718,Dogecoin,DOGE,03/12/2015 23:59,0.000133693,0.000127962,0.00013007,0.00012869,13136372.07
719,Dogecoin,DOGE,04/12/2015 23:59,0.000132689,0.00012783,0.000128184,0.00012882,13151422.01
720,Dogecoin,DOGE,05/12/2015 23:59,0.000133047,0.000127334,0.000129067,0.000130285,13302818.82
721,Dogecoin,DOGE,06/12/2015 23:59,0.000133637,0.000126118,0.000130264,0.000127579,13028403.66
722,Dogecoin,DOGE,07/12/2015 23:59,0.000136681,0.000126105,0.000127041,0.000133269,13611323.53
723,Dogecoin,DOGE,08/12/2015 23:59,0.000137479,0.000129309,0.000133225,0.000136092,13901969.03
724,Dogecoin,DOGE,09/12/2015 23:59,0.000151995,0.000133776,0.000136873,0.000142332,14541446.8
725,Dogecoin,DOGE,10/12/2015 23:59,0.000147099,0.000138147,0.000142466,0.000139118,14215038
726,Dogecoin,DOGE,11/12/2015 23:59,0.000153052,0.000138276,0.000139103,0.000149879,15316650.16
727,Dogecoin,DOGE,12/12/2015 23:59,0.000154801,0.000137193,0.000149424,0.000141728,14485643.2
728,Dogecoin,DOGE,13/12/2015 23:59,0.000148132,0.000140913,0.000141315,0.000143413,14659932.25
729,Dogecoin,DOGE,14/12/2015 23:59,0.000149996,0.000142108,0.000143301,0.000145052,14829491.7
730,Dogecoin,DOGE,15/12/2015 23:59,0.000152744,0.000145114,0.000145114,0.000149996,15337100.73
731,Dogecoin,DOGE,16/12/2015 23:59,0.000155537,0.000146084,0.000150124,0.000150077,15345382.99
732,Dogecoin,DOGE,17/12/2015 23:59,0.000156935,0.000147148,0.00015007,0.000155016,15852617.74
733,Dogecoin,DOGE,18/12/2015 23:59,0.000159813,0.000149842,0.000154965,0.000155147,15868164.7
734,Dogecoin,DOGE,19/12/2015 23:59,0.000157916,0.000149648,0.000157219,0.000152692,15619193.78
735,Dogecoin,DOGE,20/12/2015 23:59,0.0001525,0.000140657,0.000152236,0.000143317,14662211.68
736,Dogecoin,DOGE,21/12/2015 23:59,0.000147439,0.00013947,0.000145313,0.000142716,14602716.8
737,Dogecoin,DOGE,22/12/2015 23:59,0.000148015,0.000139916,0.000142174,0.000142232,14555179.99
738,Dogecoin,DOGE,23/12/2015 23:59,0.000149359,0.000141113,0.000141744,0.000146927,15037752.6
739,Dogecoin,DOGE,24/12/2015 23:59,0.000150555,0.000143815,0.000148299,0.000147353,15083426.23
740,Dogecoin,DOGE,25/12/2015 23:59,0.000152081,0.000146101,0.000148453,0.000147073,15056808.58
741,Dogecoin,DOGE,26/12/2015 23:59,0.00014952,0.000136344,0.000149441,0.000138961,14228288.57
742,Dogecoin,DOGE,27/12/2015 23:59,0.000145295,0.000137919,0.000139467,0.000144893,14837686.36
743,Dogecoin,DOGE,28/12/2015 23:59,0.000146613,0.000137141,0.000143991,0.000138713,14206757.9
744,Dogecoin,DOGE,29/12/2015 23:59,0.000155457,0.000138223,0.000138595,0.000155457,15923815.39
745,Dogecoin,DOGE,30/12/2015 23:59,0.000157159,0.000148714,0.000155684,0.000152572,15630435.4
746,Dogecoin,DOGE,31/12/2015 23:59,0.000156541,0.000146824,0.000151055,0.000151005,15472014.28
747,Dogecoin,DOGE,01/01/2016 23:59,0.000156496,0.000150034,0.000150034,0.000154392,15821193.32
748,Dogecoin,DOGE,02/01/2016 23:59,0.000155769,0.000148286,0.000154653,0.000150743,15449385.76
749,Dogecoin,DOGE,03/01/2016 23:59,0.00015034,0.000142656,0.000148644,0.000145759,14940643.03
750,Dogecoin,DOGE,04/01/2016 23:59,0.000148308,0.000141694,0.000145676,0.000143645,14725942.03
751,Dogecoin,DOGE,05/01/2016 23:59,0.000153868,0.000134994,0.00014387,0.000137109,14057808.18
752,Dogecoin,DOGE,06/01/2016 23:59,0.000137696,0.000134007,0.00013709,0.000134536,13795949.01
753,Dogecoin,DOGE,07/01/2016 23:59,0.000142104,0.000134419,0.000134419,0.000139256,14281915.16
754,Dogecoin,DOGE,08/01/2016 23:59,0.00015829,0.000137812,0.000139926,0.00015829,16237239.7
755,Dogecoin,DOGE,09/01/2016 23:59,0.000202192,0.00016896,0.000173493,0.000179806,18446998.29
756,Dogecoin,DOGE,10/01/2016 23:59,0.000179888,0.000158555,0.000179888,0.000166788,17113857.01
757,Dogecoin,DOGE,11/01/2016 23:59,0.000177183,0.000166378,0.000166869,0.000170692,17516805.47
758,Dogecoin,DOGE,12/01/2016 23:59,0.000193026,0.00016924,0.000171,0.000179768,18450695.76
759,Dogecoin,DOGE,13/01/2016 23:59,0.00018401,0.000175851,0.000179064,0.000177094,18178710.82
760,Dogecoin,DOGE,14/01/2016 23:59,0.000180904,0.000172284,0.000177043,0.000174839,17949645.41
761,Dogecoin,DOGE,15/01/2016 23:59,0.00017582,0.000148715,0.00017582,0.000149139,15313259.35
762,Dogecoin,DOGE,16/01/2016 23:59,0.000156207,0.000144586,0.000149366,0.000155027,15919999.84
763,Dogecoin,DOGE,17/01/2016 23:59,0.0001564,0.000150038,0.000155428,0.000152153,15626966.34
764,Dogecoin,DOGE,18/01/2016 23:59,0.000153256,0.00014984,0.000151567,0.000151174,15528526.93
765,Dogecoin,DOGE,19/01/2016 23:59,0.000151791,0.000146541,0.000151221,0.000148104,15215238.54
766,Dogecoin,DOGE,20/01/2016 23:59,0.000171162,0.000145992,0.000148088,0.00016804,17265678.98
767,Dogecoin,DOGE,21/01/2016 23:59,0.000169447,0.000160514,0.000168275,0.000163254,16776199.47
768,Dogecoin,DOGE,22/01/2016 23:59,0.000183821,0.000160538,0.000162682,0.000168246,17291503.27
769,Dogecoin,DOGE,23/01/2016 23:59,0.000176755,0.000170936,0.000171239,0.00017233,17713645.81
770,Dogecoin,DOGE,24/01/2016 23:59,0.000193475,0.000169915,0.000172949,0.000193186,19860133.08
771,Dogecoin,DOGE,25/01/2016 23:59,0.000216787,0.000190154,0.000193615,0.000211721,21768547.3
772,Dogecoin,DOGE,26/01/2016 23:59,0.000382994,0.000207563,0.000212193,0.000356273,36635917.93
773,Dogecoin,DOGE,27/01/2016 23:59,0.000496208,0.000348545,0.000357414,0.000455076,46802273.77
774,Dogecoin,DOGE,28/01/2016 23:59,0.000500464,0.000329037,0.000454537,0.000344136,35397456.72
775,Dogecoin,DOGE,29/01/2016 23:59,0.000346777,0.0002984,0.000346777,0.000316405,32549478.24
776,Dogecoin,DOGE,30/01/2016 23:59,0.000326331,0.000251806,0.000317011,0.000257987,26543412.38
777,Dogecoin,DOGE,31/01/2016 23:59,0.000317595,0.000213837,0.000258785,0.000277032,28502888.2
778,Dogecoin,DOGE,01/02/2016 23:59,0.000293888,0.0002592,0.000277663,0.000270234,27810885.08
779,Dogecoin,DOGE,02/02/2016 23:59,0.000271416,0.000256247,0.000271301,0.000262285,26996413.11
780,Dogecoin,DOGE,03/02/2016 23:59,0.000272588,0.000258263,0.000262018,0.000265091,27288863.25
781,Dogecoin,DOGE,04/02/2016 23:59,0.000289862,0.000264492,0.000265359,0.000287009,29549117.01
782,Dogecoin,DOGE,05/02/2016 23:59,0.00030925,0.000282621,0.000284943,0.000305498,31456869.15
783,Dogecoin,DOGE,06/02/2016 23:59,0.000327654,0.000300255,0.000307958,0.000306131,31526280.07
784,Dogecoin,DOGE,07/02/2016 23:59,0.000311914,0.000282227,0.00030599,0.000285056,29359857.28
785,Dogecoin,DOGE,08/02/2016 23:59,0.000299239,0.000283328,0.000285026,0.000286896,29553358.72
786,Dogecoin,DOGE,09/02/2016 23:59,0.000295906,0.000286425,0.000286812,0.000291881,30070886.17
787,Dogecoin,DOGE,10/02/2016 23:59,0.0003042,0.000289566,0.000290637,0.00029808,30713629.54
788,Dogecoin,DOGE,11/02/2016 23:59,0.000303205,0.000280392,0.00029684,0.000289788,29863208.28
789,Dogecoin,DOGE,12/02/2016 23:59,0.000300687,0.000283571,0.000292525,0.000300687,30990553.75
790,Dogecoin,DOGE,13/02/2016 23:59,0.000301462,0.000292314,0.000299627,0.000295003,30408797.94
791,Dogecoin,DOGE,14/02/2016 23:59,0.000305105,0.000295024,0.000295338,0.000300999,31030999.68
792,Dogecoin,DOGE,15/02/2016 23:59,0.000302414,0.000294492,0.000301315,0.000298126,30738910.19
793,Dogecoin,DOGE,16/02/2016 23:59,0.000300061,0.000291536,0.000298047,0.000291608,30070852.43
794,Dogecoin,DOGE,17/02/2016 23:59,0.000293779,0.000277598,0.000289875,0.000278482,28721124.86
795,Dogecoin,DOGE,18/02/2016 23:59,0.000287241,0.00027273,0.000278273,0.000277825,28657170.61
796,Dogecoin,DOGE,19/02/2016 23:59,0.000301731,0.000276938,0.000277588,0.00029683,30621595.63
797,Dogecoin,DOGE,20/02/2016 23:59,0.000304413,0.000290143,0.000296888,0.000291063,30030700.29
798,Dogecoin,DOGE,21/02/2016 23:59,0.000293921,0.000283227,0.00029156,0.000285497,29460404.64
799,Dogecoin,DOGE,22/02/2016 23:59,0.000287821,0.000281984,0.00028726,0.000282672,29172776.24
800,Dogecoin,DOGE,23/02/2016 23:59,0.000284242,0.000276633,0.000282719,0.000279807,28880983.52
801,Dogecoin,DOGE,24/02/2016 23:59,0.000283091,0.000273397,0.000279411,0.000277561,28652959.14
802,Dogecoin,DOGE,25/02/2016 23:59,0.000278011,0.0002674,0.000276653,0.000269377,27810681.89
803,Dogecoin,DOGE,26/02/2016 23:59,0.000270144,0.000255134,0.000269493,0.000259282,26772059.41
804,Dogecoin,DOGE,27/02/2016 23:59,0.000267666,0.000253219,0.000259373,0.000254927,26325884.95
805,Dogecoin,DOGE,28/02/2016 23:59,0.000257565,0.000243673,0.00025556,0.000254411,26276132.7
806,Dogecoin,DOGE,29/02/2016 23:59,0.000258312,0.000248317,0.000254427,0.000249722,25795284.91
807,Dogecoin,DOGE,01/03/2016 23:59,0.000250434,0.000243246,0.000249965,0.000248716,25694821.58
808,Dogecoin,DOGE,02/03/2016 23:59,0.000251171,0.000241814,0.000247341,0.000244038,25214861.39
809,Dogecoin,DOGE,03/03/2016 23:59,0.00024738,0.000238994,0.000243596,0.000244975,25315065.26
810,Dogecoin,DOGE,04/03/2016 23:59,0.000246916,0.00023726,0.000245668,0.000238487,24647887.46
811,Dogecoin,DOGE,05/03/2016 23:59,0.000239042,0.000220618,0.000238451,0.000223592,23111578.9
812,Dogecoin,DOGE,06/03/2016 23:59,0.000225437,0.000218536,0.000223419,0.000221122,22859335.69
813,Dogecoin,DOGE,07/03/2016 23:59,0.000240036,0.000218085,0.000221986,0.00023273,24062589.92
814,Dogecoin,DOGE,08/03/2016 23:59,0.000233924,0.0002185,0.00023072,0.000219746,22723173.59
815,Dogecoin,DOGE,09/03/2016 23:59,0.000230885,0.000217591,0.000219452,0.000229997,23786368.01
816,Dogecoin,DOGE,10/03/2016 23:59,0.000247318,0.00022732,0.000230013,0.000240696,24896183.33
817,Dogecoin,DOGE,11/03/2016 23:59,0.000247184,0.000237066,0.000245967,0.00024101,24932011.31
818,Dogecoin,DOGE,12/03/2016 23:59,0.000242874,0.000233486,0.000241822,0.000236624,24481574.57
819,Dogecoin,DOGE,13/03/2016 23:59,0.000244648,0.000233076,0.00023665,0.000244648,25315141.51
820,Dogecoin,DOGE,14/03/2016 23:59,0.000245754,0.000234496,0.000240779,0.000238259,24657385.41
821,Dogecoin,DOGE,15/03/2016 23:59,0.000238654,0.000229982,0.000238654,0.000231457,23956653.59
822,Dogecoin,DOGE,16/03/2016 23:59,0.000234432,0.000227393,0.000233125,0.000230536,23864535.61
823,Dogecoin,DOGE,17/03/2016 23:59,0.000232925,0.000221131,0.000230855,0.00022273,23059566.48
824,Dogecoin,DOGE,18/03/2016 23:59,0.000223608,0.000207098,0.000221451,0.000209456,21688162.7
825,Dogecoin,DOGE,19/03/2016 23:59,0.000220093,0.000208683,0.000211066,0.000219822,22764552.65
826,Dogecoin,DOGE,20/03/2016 23:59,0.000221049,0.000209195,0.000220816,0.000214021,22166771.57
827,Dogecoin,DOGE,21/03/2016 23:59,0.000215717,0.00020997,0.000213831,0.000212121,21972941.48
828,Dogecoin,DOGE,22/03/2016 23:59,0.000216829,0.00020935,0.000212014,0.000216829,22463611.28
829,Dogecoin,DOGE,23/03/2016 23:59,0.000216791,0.000209308,0.000216267,0.000211819,21947507.97
830,Dogecoin,DOGE,24/03/2016 23:59,0.000219144,0.000209978,0.000211863,0.000213203,22093862.6
831,Dogecoin,DOGE,25/03/2016 23:59,0.000217148,0.000212642,0.000214911,0.000214462,22227299
832,Dogecoin,DOGE,26/03/2016 23:59,0.000215523,0.000211314,0.000214408,0.000212538,22030852.63
833,Dogecoin,DOGE,27/03/2016 23:59,0.000218189,0.000211735,0.000213131,0.000215881,22380383.25
834,Dogecoin,DOGE,28/03/2016 23:59,0.000218766,0.000213464,0.000214611,0.000215322,22325378.95
835,Dogecoin,DOGE,29/03/2016 23:59,0.000259022,0.000215039,0.000215125,0.000254353,26375785.28
836,Dogecoin,DOGE,30/03/2016 23:59,0.000259912,0.000228155,0.000257169,0.000233931,24261323.12
837,Dogecoin,DOGE,31/03/2016 23:59,0.000235114,0.00022264,0.000232243,0.000232917,24159337.6
838,Dogecoin,DOGE,01/04/2016 23:59,0.000232999,0.000220773,0.000232999,0.000224188,23257020.03
839,Dogecoin,DOGE,02/04/2016 23:59,0.000229089,0.000222565,0.000223249,0.00022588,23435669.93
840,Dogecoin,DOGE,03/04/2016 23:59,0.000226971,0.000218845,0.000224092,0.000221196,22952773.65
841,Dogecoin,DOGE,04/04/2016 23:59,0.000223473,0.00021784,0.000220866,0.000219614,22791590.98
842,Dogecoin,DOGE,05/04/2016 23:59,0.000220317,0.000213226,0.00021958,0.000213744,22185355.24
843,Dogecoin,DOGE,06/04/2016 23:59,0.000219562,0.00021382,0.000215933,0.000216474,22471696.69
844,Dogecoin,DOGE,07/04/2016 23:59,0.000218209,0.000208667,0.000216203,0.000211692,21978222.74
845,Dogecoin,DOGE,08/04/2016 23:59,0.000214868,0.000208857,0.000211766,0.000210978,21907035.89
846,Dogecoin,DOGE,09/04/2016 23:59,0.000214778,0.000206994,0.000211456,0.000207701,21569659.4
847,Dogecoin,DOGE,10/04/2016 23:59,0.000210432,0.000197085,0.000208116,0.000204199,21208836.53
848,Dogecoin,DOGE,11/04/2016 23:59,0.000214503,0.000201509,0.000202766,0.000214301,22261051.67
849,Dogecoin,DOGE,12/04/2016 23:59,0.000241573,0.000211709,0.000214285,0.000229271,23819290.61
850,Dogecoin,DOGE,13/04/2016 23:59,0.000239216,0.000224493,0.000230609,0.000234482,24363891.17
851,Dogecoin,DOGE,14/04/2016 23:59,0.000234727,0.000225132,0.000233098,0.00023015,23916934.05
852,Dogecoin,DOGE,15/04/2016 23:59,0.00023592,0.000227541,0.000231482,0.000232586,24173324.19
853,Dogecoin,DOGE,16/04/2016 23:59,0.000236809,0.00022854,0.000234411,0.000230168,23925185.78
854,Dogecoin,DOGE,17/04/2016 23:59,0.000230547,0.000224287,0.000230547,0.000226472,23544140.16
855,Dogecoin,DOGE,18/04/2016 23:59,0.000227891,0.000219494,0.000226061,0.000224585,23351108.01
856,Dogecoin,DOGE,19/04/2016 23:59,0.000226463,0.000219173,0.000224492,0.00022162,23045881.74
857,Dogecoin,DOGE,20/04/2016 23:59,0.000227308,0.000221438,0.000221741,0.000226153,23520402.15
858,Dogecoin,DOGE,21/04/2016 23:59,0.000228189,0.000224089,0.000224766,0.000226439,23553289.6
859,Dogecoin,DOGE,22/04/2016 23:59,0.000226737,0.000222906,0.000225773,0.000223685,23269909.18
860,Dogecoin,DOGE,23/04/2016 23:59,0.000227075,0.000221584,0.000223604,0.000223588,23262923.44
861,Dogecoin,DOGE,24/04/2016 23:59,0.000227879,0.000220325,0.000223596,0.000226673,23587050.03
862,Dogecoin,DOGE,25/04/2016 23:59,0.000231255,0.000223949,0.000227825,0.000227371,23662860.94
863,Dogecoin,DOGE,26/04/2016 23:59,0.000235481,0.000226364,0.000227132,0.000230016,23941322.92
864,Dogecoin,DOGE,27/04/2016 23:59,0.000232809,0.00022332,0.000231474,0.000223704,23287442.75
865,Dogecoin,DOGE,28/04/2016 23:59,0.00023067,0.000222423,0.000223942,0.000227532,23689092.9
866,Dogecoin,DOGE,29/04/2016 23:59,0.000229037,0.000224755,0.000228289,0.000226266,23560398.47
867,Dogecoin,DOGE,30/04/2016 23:59,0.000230582,0.00022488,0.000226215,0.000225532,23484893.01
868,Dogecoin,DOGE,01/05/2016 23:59,0.000228075,0.000224176,0.000225618,0.000226102,23547369.52
869,Dogecoin,DOGE,02/05/2016 23:59,0.000231283,0.00022046,0.000224801,0.000228984,23850661.22
870,Dogecoin,DOGE,03/05/2016 23:59,0.000230749,0.000224065,0.000227452,0.00022759,23708582.14
871,Dogecoin,DOGE,04/05/2016 23:59,0.00022806,0.000223731,0.000226367,0.00022517,23461215.66
872,Dogecoin,DOGE,05/05/2016 23:59,0.000226713,0.000218561,0.00022548,0.000221104,23040593
873,Dogecoin,DOGE,06/05/2016 23:59,0.000226636,0.000218916,0.000219881,0.00022459,23406962.41
874,Dogecoin,DOGE,07/05/2016 23:59,0.000225303,0.000220723,0.000224028,0.000222771,23220460.85
875,Dogecoin,DOGE,08/05/2016 23:59,0.000223429,0.00021966,0.000221718,0.000222309,23175374.63
876,Dogecoin,DOGE,09/05/2016 23:59,0.000224973,0.000219898,0.000222339,0.000223569,23309797.94
877,Dogecoin,DOGE,10/05/2016 23:59,0.000224252,0.000219687,0.000222025,0.000219869,22927064.28
878,Dogecoin,DOGE,11/05/2016 23:59,0.000224379,0.000219654,0.00021992,0.000224077,23368956.84
879,Dogecoin,DOGE,12/05/2016 23:59,0.000235795,0.000223363,0.000223363,0.000235389,24551941.82
880,Dogecoin,DOGE,13/05/2016 23:59,0.000244618,0.000232873,0.000234899,0.000235892,24607677.31
881,Dogecoin,DOGE,14/05/2016 23:59,0.000237001,0.000228513,0.000235896,0.000231428,24145165.37
882,Dogecoin,DOGE,15/05/2016 23:59,0.000235277,0.000228733,0.000231407,0.000230913,24094648.53
883,Dogecoin,DOGE,16/05/2016 23:59,0.000231876,0.000225708,0.000230837,0.000229013,23899556.74
884,Dogecoin,DOGE,17/05/2016 23:59,0.000229842,0.00022375,0.000227766,0.000226087,23597336.8
885,Dogecoin,DOGE,18/05/2016 23:59,0.000228678,0.00022445,0.000226073,0.000227971,23797083.85
886,Dogecoin,DOGE,19/05/2016 23:59,0.000233701,0.000224316,0.000227926,0.000225137,23504368.65
887,Dogecoin,DOGE,20/05/2016 23:59,0.000227938,0.000222371,0.000222599,0.000227861,23791932.34
888,Dogecoin,DOGE,21/05/2016 23:59,0.00022803,0.000223906,0.000227949,0.000226426,23645263.37
889,Dogecoin,DOGE,22/05/2016 23:59,0.000227397,0.00022181,0.000226645,0.000224338,23430312.03
890,Dogecoin,DOGE,23/05/2016 23:59,0.000226297,0.000222075,0.000222385,0.000225129,23516070.06
891,Dogecoin,DOGE,24/05/2016 23:59,0.000226487,0.000223013,0.000225762,0.000224255,23427874.57
892,Dogecoin,DOGE,25/05/2016 23:59,0.000225521,0.000221152,0.000223143,0.000224294,23434949.93
893,Dogecoin,DOGE,26/05/2016 23:59,0.000229921,0.000221203,0.00022426,0.000228128,23838700.15
894,Dogecoin,DOGE,27/05/2016 23:59,0.000232968,0.000225321,0.000228075,0.000229745,24009849.29
895,Dogecoin,DOGE,28/05/2016 23:59,0.000238203,0.000228381,0.000229682,0.000236796,24750004.29
896,Dogecoin,DOGE,29/05/2016 23:59,0.000245687,0.000233418,0.000235815,0.000237908,24869503.8
897,Dogecoin,DOGE,30/05/2016 23:59,0.000245943,0.00023536,0.000237939,0.000238417,24926005.59
898,Dogecoin,DOGE,31/05/2016 23:59,0.000240412,0.000226883,0.000238522,0.00023128,24183048.42
899,Dogecoin,DOGE,01/06/2016 23:59,0.000234983,0.000226269,0.000231213,0.000233578,24426563.14
900,Dogecoin,DOGE,02/06/2016 23:59,0.000235561,0.000229576,0.000234239,0.000230459,24103582.87
901,Dogecoin,DOGE,03/06/2016 23:59,0.00024021,0.000230404,0.000231891,0.000237946,24889935.6
902,Dogecoin,DOGE,04/06/2016 23:59,0.000243904,0.000233312,0.000237411,0.00023655,24747173.14
903,Dogecoin,DOGE,05/06/2016 23:59,0.000238052,0.00023341,0.000237214,0.000236611,24756834.36
904,Dogecoin,DOGE,06/06/2016 23:59,0.000237743,0.000233041,0.000236398,0.000235529,24646841.86
905,Dogecoin,DOGE,07/06/2016 23:59,0.000240155,0.000234401,0.000234902,0.000239545,25070404.67
906,Dogecoin,DOGE,08/06/2016 23:59,0.000249449,0.000237026,0.000239167,0.000245646,25712345.02
907,Dogecoin,DOGE,09/06/2016 23:59,0.000268879,0.000245384,0.000245602,0.000265293,27772489.36
908,Dogecoin,DOGE,10/06/2016 23:59,0.000272289,0.000257746,0.0002652,0.000260458,27269930.77
909,Dogecoin,DOGE,11/06/2016 23:59,0.000262264,0.000249413,0.000261352,0.000252743,26465644.76
910,Dogecoin,DOGE,12/06/2016 23:59,0.00027529,0.000252672,0.000252672,0.000270211,28298546.16
911,Dogecoin,DOGE,13/06/2016 23:59,0.00030564,0.00026917,0.00027002,0.000297835,31195670.19
912,Dogecoin,DOGE,14/06/2016 23:59,0.000343794,0.00028914,0.000294692,0.000319725,33492851.29
913,Dogecoin,DOGE,15/06/2016 23:59,0.000330332,0.00030935,0.000319637,0.000312602,32751041.66
914,Dogecoin,DOGE,16/06/2016 23:59,0.000334664,0.000311545,0.000311545,0.000334664,35067089.95
915,Dogecoin,DOGE,17/06/2016 23:59,0.000340636,0.000314947,0.000332198,0.000321167,33657261.89
916,Dogecoin,DOGE,18/06/2016 23:59,0.000328657,0.000314134,0.000319977,0.000324366,33996989.74
917,Dogecoin,DOGE,19/06/2016 23:59,0.000339786,0.000318543,0.00032438,0.000338073,35437219.68
918,Dogecoin,DOGE,20/06/2016 23:59,0.000342086,0.000321704,0.000337283,0.000323233,33886192.23
919,Dogecoin,DOGE,21/06/2016 23:59,0.000326849,0.000297064,0.000323864,0.000307247,32214517.91
920,Dogecoin,DOGE,22/06/2016 23:59,0.000314635,0.00025835,0.000307156,0.000265731,27865292.57
921,Dogecoin,DOGE,23/06/2016 23:59,0.000282595,0.000244098,0.000265177,0.000279926,29357682.64
922,Dogecoin,DOGE,24/06/2016 23:59,0.000292387,0.000273495,0.000282634,0.000281366,29512589.37
923,Dogecoin,DOGE,25/06/2016 23:59,0.000296754,0.000273994,0.000282831,0.000283651,29756219.84
924,Dogecoin,DOGE,26/06/2016 23:59,0.000293538,0.000275247,0.000286704,0.000284892,29890362.35
925,Dogecoin,DOGE,27/06/2016 23:59,0.000288071,0.000278269,0.000282563,0.000288071,30227874.71
926,Dogecoin,DOGE,28/06/2016 23:59,0.000304941,0.000285431,0.00028873,0.000301306,31621229.63
927,Dogecoin,DOGE,29/06/2016 23:59,0.000300534,0.000283933,0.000297546,0.000295862,31053958.64
928,Dogecoin,DOGE,30/06/2016 23:59,0.000305973,0.000290158,0.000294542,0.000304281,31941861.98
929,Dogecoin,DOGE,01/07/2016 23:59,0.000309109,0.000297429,0.000304338,0.000302051,31711907.76
930,Dogecoin,DOGE,02/07/2016 23:59,0.000306268,0.000298491,0.000302109,0.000306268,32158910.54
931,Dogecoin,DOGE,03/07/2016 23:59,0.000306955,0.000276689,0.000305666,0.000282217,29637410.45
932,Dogecoin,DOGE,04/07/2016 23:59,0.000291518,0.000280138,0.000283527,0.000289348,30390261.59
933,Dogecoin,DOGE,05/07/2016 23:59,0.000295372,0.000283956,0.000289422,0.000287367,30186186.9
934,Dogecoin,DOGE,06/07/2016 23:59,0.000289867,0.000278272,0.00028754,0.000283728,29807880.07
935,Dogecoin,DOGE,07/07/2016 23:59,0.000284122,0.000267446,0.000283584,0.000274594,28852070.85
936,Dogecoin,DOGE,08/07/2016 23:59,0.000280847,0.000272383,0.000274736,0.000277445,29155454.61
937,Dogecoin,DOGE,09/07/2016 23:59,0.000278708,0.000265069,0.000275509,0.000270315,28409945.34
938,Dogecoin,DOGE,10/07/2016 23:59,0.000273743,0.000266561,0.000270414,0.000272126,28604049.87
939,Dogecoin,DOGE,11/07/2016 23:59,0.000293027,0.000265305,0.000272072,0.000266849,28053065.15
940,Dogecoin,DOGE,12/07/2016 23:59,0.000270859,0.000259021,0.000268019,0.000265492,27914067.73
941,Dogecoin,DOGE,13/07/2016 23:59,0.000267691,0.000260535,0.000263813,0.000262525,27605693.93
942,Dogecoin,DOGE,14/07/2016 23:59,0.000267391,0.000259008,0.000263149,0.000262081,27562656.27
943,Dogecoin,DOGE,15/07/2016 23:59,0.000265881,0.000260511,0.000260745,0.000264057,27774110.84
944,Dogecoin,DOGE,16/07/2016 23:59,0.000265662,0.000259813,0.000261832,0.00026209,27570842.91
