sno,Name,symbol,date,value
173,BITCOIN,BTC,04/02/2018 00:00,8184.81
174,BITCOIN,BTC,05/02/2018 00:00,6939.99
175,BITCOIN,BTC,06/02/2018 00:00,7652.14
176,BITCOIN,BTC,07/02/2018 00:00,7599
177,BITCOIN,BTC,08/02/2018 00:00,7784.02
178,BITCOIN,BTC,09/02/2018 00:00,8683.92
179,BITCOIN,BTC,10/02/2018 00:00,8533.98
180,BITCOIN,BTC,11/02/2018 00:00,8063.88
181,BITCOIN,BTC,12/02/2018 00:00,8903
182,BITCOIN,BTC,13/02/2018 00:00,8539.9
183,BITCOIN,BTC,14/02/2018 00:00,9449.99
184,BITCOIN,BTC,15/02/2018 00:00,10000.09
185,BITCOIN,BTC,16/02/2018 00:00,10159.98
186,BITCOIN,BTC,17/02/2018 00:00,11039.55
187,BITCOIN,BTC,18/02/2018 00:00,10383.43
188,BITCOIN,BTC,19/02/2018 00:00,11153
189,BITCOIN,BTC,20/02/2018 00:00,11200.99
190,BITCOIN,BTC,21/02/2018 00:00,10437.6
191,BITCOIN,BTC,22/02/2018 00:00,9811.04
192,BITCOIN,BTC,23/02/2018 00:00,10131.04
193,BITCOIN,BTC,24/02/2018 00:00,9694.51
194,BITCOIN,BTC,25/02/2018 00:00,9590
195,BITCOIN,BTC,26/02/2018 00:00,10324
196,BITCOIN,BTC,27/02/2018 00:00,10569.04
197,BITCOIN,BTC,28/02/2018 00:00,10326.76
198,BITCOIN,BTC,01/03/2018 00:00,10920
199,BITCOIN,BTC,02/03/2018 00:00,11039
200,BITCOIN,BTC,03/03/2018 00:00,11464.48
201,BITCOIN,BTC,04/03/2018 00:00,11515
202,BITCOIN,BTC,05/03/2018 00:00,11454
203,BITCOIN,BTC,06/03/2018 00:00,10716.48
204,BITCOIN,BTC,07/03/2018 00:00,9910
205,BITCOIN,BTC,08/03/2018 00:00,9271.64
206,BITCOIN,BTC,09/03/2018 00:00,9227
207,BITCOIN,BTC,10/03/2018 00:00,8770.22
208,BITCOIN,BTC,11/03/2018 00:00,9533.57
